timestamp_iso,epoch_s,o2_pct,flow_slm,pressure_mbar,ppo2_mbar,temp_c,rh_pct,purge_valve,steady_valve,mode,auto_running,fault,estop
2026-04-11 16:27:09,1775939229,2.58,0.0,1016.98,26.2,23.11,45.33,0,0,auto,0,0,0
2026-04-11 16:27:10,1775939230,2.56,0.0,1016.99,25.9,23.1,45.47,0,0,auto,0,0,0
2026-04-11 16:27:11,1775939231,2.53,0.0,1017.0,25.6,23.09,45.61,0,0,auto,0,0,0
2026-04-11 16:27:12,1775939232,2.5,0.0,1017.0,25.3,23.08,45.75,0,0,auto,0,0,0
2026-04-11 16:27:13,1775939233,2.47,0.0,1017.0,25.0,23.07,45.89,0,0,auto,0,0,0
2026-04-11 16:27:14,1775939234,2.44,0.0,1016.99,24.7,23.06,46.03,0,0,auto,0,0,0
2026-04-11 16:27:15,1775939235,2.41,0.0,1016.98,24.4,23.05,46.17,0,0,auto,0,0,0
2026-04-11 16:27:16,1775939236,2.38,0.0,1016.96,24.1,23.04,46.31,0,0,auto,0,0,0
2026-04-11 16:27:17,1775939237,2.35,0.0,1016.94,23.8,23.04,46.45,0,0,auto,0,0,0
2026-04-11 16:27:18,1775939238,2.31,0.0,1016.92,23.4,23.03,46.6,0,0,auto,0,0,0
2026-04-11 16:27:19,1775939239,2.28,0.0,1016.89,23.1,23.02,46.74,0,0,auto,0,0,0
2026-04-11 16:27:20,1775939240,2.25,0.0,1016.86,22.8,23.02,46.88,0,0,auto,0,0,0
2026-04-11 16:27:21,1775939241,2.21,0.0,1016.82,22.4,23.01,47.03,0,0,auto,0,0,0
2026-04-11 16:27:22,1775939242,2.18,0.0,1016.78,22.1,23.01,47.17,0,0,auto,0,0,0
2026-04-11 16:27:23,1775939243,2.15,0.0,1016.73,21.7,23.01,47.32,0,0,auto,0,0,0
2026-04-11 16:27:24,1775939244,2.11,0.0,1016.68,21.4,23.0,47.46,0,0,auto,0,0,0
2026-04-11 16:27:25,1775939245,2.08,0.0,1016.63,21.1,23.0,47.61,0,0,auto,0,0,0
2026-04-11 16:27:26,1775939246,2.05,0.0,1016.57,20.8,23.0,47.75,0,0,auto,0,0,0
2026-04-11 16:27:27,1775939247,2.02,0.0,1016.51,20.4,23.0,47.9,0,0,auto,0,0,0
2026-04-11 16:27:28,1775939248,1.99,0.0,1016.44,20.1,23.0,48.05,0,0,auto,0,0,0
2026-04-11 16:27:29,1775939249,1.95,0.0,1016.37,19.8,23.0,48.19,0,0,auto,0,0,0
2026-04-11 16:27:30,1775939250,1.92,0.0,1016.3,19.5,23.0,48.34,0,0,auto,0,0,0
2026-04-11 16:27:31,1775939251,1.9,0.0,1016.22,19.2,23.0,48.48,0,0,auto,0,0,0
2026-04-11 16:27:32,1775939252,1.87,0.0,1016.14,18.9,23.01,48.63,0,0,auto,0,0,0
2026-04-11 16:27:33,1775939253,1.84,0.0,1016.06,18.6,23.01,48.77,0,0,auto,0,0,0
2026-04-11 16:27:34,1775939254,1.81,0.0,1015.97,18.4,23.01,48.92,0,0,auto,0,0,0
2026-04-11 16:27:35,1775939255,1.79,0.0,1015.88,18.1,23.02,49.06,0,0,auto,0,0,0
2026-04-11 16:27:36,1775939256,1.76,0.0,1015.78,17.9,23.02,49.21,0,0,auto,0,0,0
2026-04-11 16:27:37,1775939257,1.74,0.0,1015.69,17.7,23.03,49.35,0,0,auto,0,0,0
2026-04-11 16:27:38,1775939258,1.72,0.0,1015.59,17.4,23.03,49.49,0,0,auto,0,0,0
2026-04-11 16:27:39,1775939259,1.7,0.0,1015.48,17.2,23.04,49.64,0,0,auto,0,0,0
2026-04-11 16:27:40,1775939260,1.68,0.0,1015.38,17.1,23.05,49.78,0,0,auto,0,0,0
2026-04-11 16:27:41,1775939261,1.67,0.0,1015.27,16.9,23.05,49.92,0,0,auto,0,0,0
2026-04-11 16:27:42,1775939262,1.65,0.0,1015.16,16.8,23.06,50.06,0,0,auto,0,0,0
2026-04-11 16:27:43,1775939263,1.64,0.0,1015.04,16.6,23.07,50.2,0,0,auto,0,0,0
2026-04-11 16:27:44,1775939264,1.63,0.0,1014.93,16.5,23.08,50.34,0,0,auto,0,0,0
2026-04-11 16:27:45,1775939265,1.62,0.0,1014.81,16.4,23.09,50.48,0,0,auto,0,0,0
